11.30779,81.81165
9.774594,69.91289
10.79024,74.38057
9.178823,68.09811
8.405513,59.15789
11.11911,80.04211
9.987069,72.90755
10.88835,74.65275
11.60299,79.67133
9.273006,65.37968
10.0672,71.21578
10.19978,66.72528
10.89627,76.74916
9.568202,69.32829
11.4448,77.417
10.2598,74.91092
9.900004,71.75508
9.911729,70.05136
9.218226,64.79432
9.700702,66.65053
11.83929,81.69114
10.04192,67.49886
10.17046,73.09433
8.492081,61.89794
7.838067,55.31579
10.94491,73.2101
8.830157,63.30603
8.901067,63.32352
11.4832,81.14026
13.48263,95.38268
8.175517,59.1364
10.33057,72.79616
8.551255,60.62136
10.119,67.94553
11.15978,77.85622
10.86432,75.51401
9.144395,62.58474
10.69498,76.43287
9.288129,63.96429
9.427332,63.17125
9.506694,70.03078
11.00086,77.41457
9.812514,66.58635
8.75538,57.55075
9.089543,65.19271
10.02084,68.97171
11.54005,81.15366
9.223419,64.95617
8.779671,59.36648
11.17336,77.69057
10.47487,74.63587
9.895865,67.78564
10.90199,78.1552
8.680944,63.76757
8.043388,55.1922
7.843108,53.86574
11.64172,81.36946
7.997967,54.24167
8.491486,59.39076
10.44791,74.43823
11.0509,78.65528
8.89583,66.34947
11.01955,79.15539
11.2749,84.10894
10.65201,74.79471
12.19929,82.85672
10.02014,70.6214
11.15595,75.80045
9.158784,60.97004
11.01968,77.02298
10.72133,68.43816
10.37853,72.8026
10.36391,74.89709
10.98462,76.49166
9.575624,65.71328
10.09372,75.44424
10.31069,70.82931
10.11131,69.83251
10.13347,68.30306
9.018513,63.86047
9.934482,72.31748
9.734911,68.75903
11.18859,74.18651
10.24131,69.38504
11.2024,75.80087
9.602107,67.25608
11.62849,81.58187
8.639638,62.01596
10.18659,73.2907
10.1701,75.02222
7.840687,58.24811
10.55495,71.41452
9.787598,69.99424
9.394089,65.10216
10.62863,73.59305
11.91817,83.17161
10.17974,73.53886
9.387715,70.10374
11.27228,75.44225
10.17923,67.88244
10.58401,77.1166
9.693866,72.35074
10.98316,74.31489
9.226819,68.36302
8.423616,59.37673
9.817024,72.66096
10.13604,73.06202
11.62544,79.8399
8.078916,49.2269
10.24813,69.52743
10.82955,77.24291
10.70641,75.51687
9.469374,66.66092
7.765012,57.24955
10.12695,73.49753
9.290019,65.08945
10.80648,72.75058
10.08871,73.74241
10.61766,71.96611
9.310916,69.58495
9.825965,70.08327
10.40653,72.87204
9.651889,69.49527
10.65896,75.52707
9.647556,64.7377
10.22022,72.36035
11.15714,79.26831
11.69919,79.72143
9.60847,66.26751
11.63796,84.93247
9.907109,67.42699
9.504288,69.7675
8.502012,61.5241
9.359038,69.37168
10.76504,76.70731
10.08489,69.33053
11.33583,80.33832
11.46247,77.94283
11.10694,75.68108
11.5877,82.53416
7.324968,53.42548
9.903387,67.42325
9.849991,67.62257
10.78125,75.19374
9.824221,70.77048
9.07134,62.2622
10.64307,74.80132
9.829037,65.96693
10.73846,71.84794
8.553234,60.82511
11.11324,77.16574
11.05426,79.34543
8.236078,59.62907
10.12207,76.58462
10.00962,73.68426
8.687452,64.22586
9.853461,75.80125
10.43189,73.73237
7.785783,52.75516
9.686817,63.54408
9.623391,68.33503
8.327761,60.53969
7.395994,51.74346
11.85608,81.9565
11.97259,81.63002
9.824803,71.77921
9.176841,61.18167
11.29047,78.23518
11.14049,75.51086
9.506998,67.76788
10.46823,69.62128
8.49855,61.76345
10.05501,71.76482
9.9968,69.24313
11.20026,74.42004
9.899485,67.70197
9.923504,73.58762
10.00749,69.86403
9.501571,66.94186
10.54869,71.93943
9.596388,69.93246
9.649917,67.85972
9.057487,59.25156
9.905147,68.70519
8.898238,65.21189
9.123055,64.80169
10.98545,75.88998
10.17943,73.31814
10.62412,75.58756
11.14446,80.39399
10.64887,70.42562
9.467463,65.96547
11.57434,77.74794
10.22223,75.52379
9.961123,68.52848
7.925764,56.71551
11.52035,81.57713
11.27002,79.42531
11.34319,76.82542
9.415745,69.55493
10.95225,75.81526
7.901661,54.48189
11.08449,79.61013
10.35256,77.75144
9.211258,68.18109
11.20826,77.13259
8.191371,58.23559
9.655784,64.50899
10.54069,75.28655
8.416198,57.1707
11.57565,84.46622
10.06779,66.76911
10.75085,72.02291
8.067872,55.54201
10.25757,71.85354
10.3625,71.223
9.968546,71.57238
10.49337,74.42405
9.568517,66.78209
8.549717,58.99649
10.61649,77.19347
10.89381,77.78963
9.269992,66.21205
11.0748,76.18108
10.53817,79.90214
11.27773,75.12187
9.82388,71.2448
10.40234,73.07201
10.19861,72.55012
9.804522,70.58543
10.13719,73.63243
10.30641,67.77016
11.05956,81.01433
10.9084,72.07877
9.258291,67.95548
11.05028,75.06873
9.339972,66.15235
9.385463,65.27345
9.749602,69.38066
7.856554,55.2905
8.38591,55.73836
9.91752,70.66731
10.66151,72.25136
8.353534,61.83128
10.67069,74.62971
9.82776,71.27372
10.07362,66.16854
9.319101,63.97596
11.01297,77.76878
8.885112,57.38849
10.0579,68.98433
9.236386,62.54428
9.779593,68.01388
9.365625,62.09906
10.56716,71.76596
10.2011,68.17045
10.94781,73.6666
9.439426,69.34283
9.25055,65.52261
9.331012,65.02142
10.37989,75.25012
8.778012,61.53071
9.949811,71.74385
9.511406,68.06484
11.6943,83.89914
11.09768,77.25012
10.88519,75.0542
11.03533,75.7684
11.15531,77.4695
10.66862,67.80729
10.37334,71.46468
10.03189,75.70958
9.361525,68.12423
9.638699,67.98702
8.329259,58.07277
10.28278,72.77399
10.4256,73.97232
8.238728,57.18094
10.42258,68.70793
11.6697,80.43152
8.316798,61.60034
7.865189,58.07612
9.522697,67.35733
8.980843,62.46805
10.81801,71.30739
9.550235,67.25471
10.05207,73.71846
10.64025,75.61818
9.814062,68.77462
8.909346,59.03389
11.33167,81.11696
10.41326,71.98942
9.340164,64.82044
10.67284,78.14475
7.703148,53.84299
10.02672,68.58348
10.48266,72.78644
10.84294,79.62106
9.274619,63.3044
8.356568,61.26566
12.69806,81.99869
9.376758,67.13474
9.228664,62.2932
9.230522,67.11585
10.26879,73.88254
9.43709,64.92978
9.398739,66.26108
10.35888,72.63748
10.72217,68.99178
9.199635,61.86583
9.315448,64.77808
9.024816,62.89129
12.46627,86.39047
9.828455,65.52507
9.43243,68.38613
10.02094,63.90164
10.61794,73.04718
10.70359,74.93277
11.71687,80.41067
9.232208,63.25597
10.4916,72.4578
9.909241,69.55236
9.949782,69.52321
9.791404,65.53705
9.580538,61.73676
8.484872,56.99051
12.27892,88.44974
9.423428,66.37771
10.02927,69.18948
9.836443,66.58122
11.51429,79.60108
10.19309,74.91465
9.427321,65.91441
7.820226,55.5363
10.71858,72.4718
9.271354,65.36239
9.197189,60.60168
11.40021,75.60377
9.186595,62.46296
8.693673,60.39938
10.29807,70.89835
12.18736,82.41843
8.189322,56.67214
8.39263,59.09488
8.775288,58.70611
7.304453,51.54651
9.93755,69.45536
9.460864,63.30895
9.16255,65.05264
9.119796,67.50518
11.23769,76.9313
11.32193,77.41452
9.330001,65.35141
10.91848,75.3506
10.95757,76.84945
10.92198,73.24418
10.33432,71.34991
10.21537,74.36952
10.47454,70.78319
9.073446,62.638
10.45288,69.15536
9.660467,68.5944
9.648873,66.64469
11.46118,83.45441
11.65283,79.58158
9.46277,72.09137
10.26873,72.88415
9.43514,66.31569
11.29434,81.61939
9.541401,65.75056
11.1364,81.36689
9.126136,65.81392
10.49846,76.29436
9.454166,66.30028
10.18034,72.94139
9.902867,69.7834
9.677918,68.22734
9.315539,63.62417
8.810797,63.46283
8.833777,64.98505
8.661891,54.90022
10.48198,70.26288
9.814148,70.07329
10.11394,71.1118
7.673784,49.83503
9.913841,68.96635
9.751591,61.21594
10.42589,74.06397
9.601296,64.27907
10.9256,73.97119
9.677544,71.33624
11.33842,81.82288
9.263455,66.03429
10.54376,75.75537
11.01676,78.27765
10.95199,73.78925
9.111441,64.29174
9.106347,59.39798
8.241919,56.63213
10.26922,73.95567
9.787492,63.80554
10.40591,72.93668
9.881398,74.15435
8.566238,59.46793
10.88212,76.05317
8.940419,57.3201
8.244812,59.33583
9.591298,68.95097
8.350663,62.02208
9.016197,64.2261
10.15156,73.56421
9.840292,66.1196
10.81562,75.19634
8.689219,60.17325
10.35962,74.33005
9.273938,59.71603
10.51507,71.47862
10.61729,72.57876
8.757136,59.70384
10.11387,68.66426
8.163071,60.82684
10.70054,73.65019
11.36833,77.83049
10.73671,78.44574
8.805035,63.36603
11.11383,76.90831
10.54724,73.35785
9.632357,65.8621
11.06905,74.79531
12.33749,85.08485
9.640638,64.18348
8.887486,63.92657
9.497024,67.45456
9.786189,68.48033
10.86541,75.20515
10.96234,77.76804
9.860578,68.64536
10.31462,68.44305
10.44906,72.58848
9.992197,71.31874
10.86629,74.78136
9.221492,61.2007
11.03237,75.99563
8.705182,60.77203
10.15858,69.82167
8.814256,62.7915
11.10396,76.87708
9.887622,69.17304
8.124386,57.74839
9.781013,68.82284
10.05755,72.02535
9.098425,64.81914
9.60712,64.15404
8.788089,64.27884
9.248002,67.40593
10.41711,72.45072
11.79995,85.8912
9.640836,72.81642
10.74265,71.7951
8.067176,54.7521
9.438393,61.28299
10.63808,75.32247
11.17616,75.75826
9.52463,65.39864
11.42758,82.01065
9.572433,72.02077
10.56119,72.47446
11.06582,77.37322
9.847143,70.75568
10.37349,74.28649
9.949139,70.92673
9.777337,67.93138
10.78117,74.94477
10.50719,72.48756
10.06309,75.96041
11.04014,80.1965
9.099635,65.32608
10.50932,72.83341
10.48311,72.52293
9.98085,69.51712
8.306671,57.74559
8.407016,61.22876
9.086058,62.21182
10.1052,73.18768
9.176807,63.83397
10.35446,69.75979
9.542016,69.3407
9.054254,61.70648
9.979669,69.29667
10.68449,74.28751
9.80456,63.69081
10.02983,72.94081
11.30108,80.54672
7.16399,51.85828
11.07351,79.85499
9.31731,67.43982
9.335,65.33313
9.427691,64.10146
11.71511,83.0729
10.29764,73.05783
10.53235,72.11379
9.168407,62.91617
11.49986,78.75417
10.12133,69.99441
8.087511,60.1018
8.987877,64.97048
11.03327,76.93212
10.32458,73.728
9.662514,66.42637
10.29899,75.03246
10.37721,72.91137
8.078254,53.89711
11.05204,80.15805
10.43734,78.37029
11.00307,79.08738
10.02071,69.60922
9.225727,67.07332
8.708014,61.6096
11.79596,84.71789
9.448026,67.30888
10.22787,71.66327
10.52737,74.00567
9.00181,63.53879
9.022766,63.95256
10.08661,69.10314
10.79182,80.45198
10.55745,76.65278
9.220142,63.82551
9.777643,68.09909
9.767836,67.39833
9.814375,72.37895
10.65291,75.08296
8.953525,60.88905
9.097851,66.85873
10.08536,68.48556
8.774028,57.28066
10.44707,75.67421
9.2364,64.92552
11.11492,74.65761
9.956377,70.77713
11.0647,78.26301
9.829806,70.20629
8.67119,57.54815
8.312821,61.04443
9.6242,68.15175
10.63383,73.87338
11.13606,80.73287
9.915962,71.01972
9.934447,71.22135
10.16133,64.36502
8.918915,62.24297
10.41462,71.55973
10.17167,69.62582
10.01976,67.02997
9.352202,64.81545
12.48117,82.49124
9.519732,64.90453
10.11613,74.09273
10.32312,71.68562
9.345645,67.25045
11.40744,82.95351
11.40919,77.08651
8.861498,64.89596
8.60989,61.95328
10.09215,71.05621
11.69618,80.07587
9.86137,70.04469
11.22946,80.06471
10.18514,70.33253
10.46457,74.83326
8.168416,57.68827
10.2555,78.42527
10.4928,69.42969
8.623405,59.7466
10.55305,80.35307
10.04058,72.03994
10.1549,70.51415
11.15685,76.35494
9.45547,64.77587
11.29046,77.11036
8.998127,60.92284
9.766315,68.09328
12.40184,90.53554
10.08998,72.68488
10.31793,72.13373
10.31335,75.32109
10.08149,73.6245
9.624339,69.5601
9.501664,64.98073
11.03395,79.77964
10.78617,74.09545
10.58753,74.11468
10.55847,72.07846
10.10673,68.28501
11.34988,81.82761
10.32386,73.95494
11.22622,78.13441
9.730988,69.88796
8.399871,56.27059
9.108262,65.84597
9.353603,64.7519
9.94837,69.12828
7.555689,49.37111
8.587928,62.65212
10.12328,71.118
8.209288,58.17201
9.625561,62.41813
10.40963,72.8696
8.734446,59.02255
10.34977,76.38699
9.345425,63.90872
10.09211,68.52729
11.12063,79.62958
8.36639,58.65318
9.997261,66.04485
9.782007,71.47441
11.25757,76.07906
9.169233,63.90086
9.702292,66.76649
8.812466,63.11704
9.067883,65.24895
9.934775,71.6385
10.11065,77.29415
9.779975,70.48703
8.411588,59.17205
10.4608,72.30878
9.070105,66.79366
9.458867,67.21248
10.93621,78.45485
10.31747,71.04472
9.662791,68.46397
11.72513,81.51455
10.51184,73.66657
11.16465,79.26586
9.858921,74.6688
9.385182,63.25951
9.398898,63.49932
9.215667,63.40802
9.885385,71.72612
10.78589,75.80458
10.67655,73.10666
9.834873,70.21766
11.97561,83.13936
9.826146,69.36471
9.620248,70.36919
11.30586,72.24763
9.478752,65.40369
9.390208,63.73885
10.2501,72.96872
10.70602,73.10984
8.317289,58.73218
10.07785,66.56777
10.03109,72.83625
11.36655,82.0144
11.36797,77.58995
9.424354,61.9764
9.771955,72.74359
10.70216,74.95741
10.21354,72.97934
10.07318,66.49121
8.452634,59.30758
10.86424,72.31367
10.09307,69.68379
8.77167,62.95877
9.61604,66.30684
8.551162,58.08109
9.837428,68.74418
9.801205,70.70004
8.469323,57.67433
11.65554,80.52917
11.22042,78.65554
10.89324,72.91857
12.7477,90.55937
9.620462,68.22467
10.64329,73.26726
10.27342,71.97256
11.10794,75.00421
10.22557,72.20811
10.94486,74.33412
10.52963,77.54804
9.751485,68.73275
10.48002,74.17541
10.95732,75.72251
9.222395,67.14751
9.163782,64.93276
10.45951,74.30983
10.58857,74.82418
8.670919,62.32623
11.46254,82.81679
8.229358,57.98902
9.716543,67.42504
9.415869,68.92609
10.74284,75.24595
9.615195,67.55654
10.64298,74.79927
9.013288,64.18283
9.69057,66.47457
12.39779,86.18689
10.03798,67.15068
9.643589,67.82747
10.23613,70.78867
10.14167,73.80088
10.96566,76.65252
9.625996,69.34592
8.202306,57.41285
10.77239,74.76772
9.089734,60.24965
9.204931,64.72238
